id,stance,text
1246776254965178373,2,"Hydroxychloroquine rated 'most effective' coronavirus treatment, poll of doctors finds https://t.co/HCRKFNUtaJ via @nypost"
1246776485572218881,2,@ProfJNMoyo @MoHCCZim Nahhhh COVID is just a flue treatable hlby hydroxylchloroquine. No need to wait for other nations to give us testing kits. Lets just work on the medication and save lives. Otherwise we are wasting time.
1246776564508958720,2,@nancylevine @maggieNYT @ConversationUS Here’s a real trial 100 percent of Wohan Lupus patients that were currently taking Hydoxychloroquine .    Had no Covid 19 infections. Take the freakin meds . Everyone in New York should be taking this prophylactically.
1246776686949122049,0,@scottf6f @LisaJellison Want to watch pandemic Don take chloroquine on live TV or will that affect his intracranial bone spurs..?????
1246781149692690434,2,WOW! Dr. Fauci Cheered Hydroxychloroquine Success Treating MERS Coronavirus in 2013... But Today He's Skeptical... That's Weird? https://t.co/GHLHlzAI4o
1246781187500249088,2,"Coronavirus Covid-19 - no current cure
Hydroxychloroquine or other drugs, drugs taken routinely, everyday for non-Coronavirus illness
If a doctor, a nurse, a healthcare worker said here take this, it will help
I would take whatever for chance to live
but 
refuse a ventilator"
1246781555965657088,2,Hydroxychloroquine proving an effective treatment for coronavirus patien... https://t.co/5K2nGzDWkU via @YouTube
1246781635544207362,2,"REPORT: After mocking Trump for promoting hydroxychloroquine, journalists now acknowledge it helps treat coronavirus https://t.co/Amg5m7kEXi via @@realdcwhispers"
1246781824577175552,2,"@realDonaldTrump Mr President, you can keep my check. Please send a dose of chloroquine and some masks and lets get back to work!!! Get this train back on the tracks! #COVID2019 #coronavirus  #economy #chloroquine #ChinaVirus"
1246781946010701831,0,Why didn’t anyone talk about Chloroquine?🤷🏼‍♂️ https://t.co/xlZTvK6VuB
1246782021449453568,1,"@TAPproject888 @cnni President Trump recommended Chloroquine for treatment of Coronavirus?
Is Trump a medical expert?

Which medical expert told Trump that COVID-19 is a Misquote borne virus?"
1246782210515939330,0,"Govt tightens export ban norms for anti-malarial drug hydroxychloroquine
#COVID19 #hydroxychloroquine #coronavirus #CoronavirusPandemic 
https://t.co/CYviF7njaC"
1246782340401111045,0,@ezclari @DrGJackBrown You jumped on a tweet from  Dr downplaying Hydroxchloroquine .  Same Dr that now says lice medication kills COVID 19. I read many articles &amp; your dosing is not specific  as a potential preventative med. When you think everything someone you dislike says cant be right - not open.
1247264513612800004,0,"Trump says he is a ""lock"" to win the Nobel Prize in Medicine because of his pioneering work in prescribing the drug hydroxychloroquine. https://t.co/g71i3QTa8E"
1247264584492183553,2,"@fredswork IF PEOPLE get CURED from the 10 cent tablet HDROXY CHLOROQUINE -how are the Dem Governors - DC dem-wits - Dr.Fauci -Bill Gates going to FORCE PEOPLE to STAY HOME in Nov
 2020 Election process won't change and Gates BILLION $$$ GOLDEN VACCINE will take a significant financial hit."
1247264618495397888,1,"#Covid19 #CoronaVirusUpdate #HydroxychloroquineAndAzithromycin 
for all ppls so inclined to take the Orange Menace at his lying word-- for yr own safety good grief DO YOUR HOMEWORK-- Plaquenil is NOT a *harmless* drug &amp; combining it haphazardly WILL KILL YOU
Ask a #LupusWarrior https://t.co/thfUb8uZeO"
1247264651714473985,2,"@MiaFarrow Democratic State Rep. Karen Whitsett 
from Detroit, MI is crediting Hydroxychloroquine 
for saving her in her battle with the coronavirus.

Asked if she thinks Trump may have saved her life, 
Whitsett said: ""Yes, I do,"" and ""I do thank him for that.""

https://t.co/PMFDiFqBo7"
1247264702633259011,2,"Thousands of Doctors: Yes, Hydroxychloroquine Works Against Wuhan Coronavirus  https://t.co/PzK38YClyW"
1247264706064265216,0,"MORE from @Surgeon_General on hydroxychloroquine:

""It's impt for people to understand that the doses that are given for malaria are many times lower than doses that are being utilized for treatment of COVID19. So safety in one population doesn't guarantee safety in another"""
1247264722904330244,1,3 trials. 2 in France - 1 found efficacy and 1 did not. 1 in China; no efficacy. Yet @realDonaldTrump claims hydroxychloroquine is a miracle drug. The drug is UNPROVEN against #Coronavirus  https://t.co/wSmin3aG5U
1247264752197423104,2,"@MiaFarrow @PartnersNews Democratic State Rep. Karen Whitsett 
from Detroit, MI is crediting Hydroxychloroquine 
for saving her in her battle with the coronavirus.

Asked if she thinks Trump may have saved her life, 
Whitsett said: ""Yes, I do,"" and ""I do thank him for that.""

https://t.co/PMFDiFqBo7"
1247264756903247874,2,"Thousands of Doctors: Yes, Hydroxychloroquine Works Against Wuhan Coronavirus  https://t.co/jR8MifN3W9"
1247252895252135936,2,"@silverskyjanet What the hell are you talking about? If you have 2 options, 1. die from the coronavirus or 2. take hydrochloroquine and recover. What are you choosing?"
1247252937186988038,2,"Answer me this, if @marcorubio and other Republicans will vehemently attack China for their lies of the actual deaths reported from the Coronavirus, why then would the tout the study of quote success of the Hydroxychloroquine?"
1247252970430959617,2,"@JuliansRum About time for the #Hydroxychloroquine  to make it's main appearance and end this fearmongering once and for all. 

https://t.co/cBzuOy8YgT"
1247252987531100166,0,"""However, in the 10 or so days since the administration’s initial comments about chloroquine, patients with longstanding prescriptions for medication began having trouble maintaining access to the drug.""
https://t.co/VBxKsEoQJi"
1247253029142679553,1,"President Trump has urged doctors to use hydroxychloroquine to treat COVID-19 patients, despite pushback from his top infectious disease expert. Some familiar Trump loyalists have also thrown their support behind the unproven treatment. https://t.co/4wnIDXm6Mm via @HuffPostPol"
1247253042128355330,2,"Thousands of Doctors: Yes, Hydroxychloroquine Works Against Wuhan Coronavirus  https://t.co/yGh2MrbSDG"
1247253058343636993,0,"White House trade adviser Peter Navarro argued he is qualified to disagree with Dr. Anthony Fauci on the use of hydroxychloroquine as a COVID-19 treatment and defended ""the possibility"" of its efficiency—which Fauci has emphasized is not yet proven. https://t.co/HzMhv7DPI3"
1247253147032129536,2,"@seanhannity Democratic State Rep. Karen Whitsett 
from Detroit, MI is crediting Hydroxychloroquine 
for saving her in her battle with the coronavirus.

Asked if she thinks Trump may have saved her life, 
Whitsett said: ""Yes, I do,"" and ""I do thank him for that.""

https://t.co/PMFDiFqBo7"
1247253189142786052,1,"""Trump held a #coronavirus #briefing that contained no #NEW #facts but told people to go get #prescriptions for #Giuliani’s unproven coronavirus treatment.""

""Now, we have purchased &amp; we have #stockpiled 29 million pills of the hydroxychloroquine — 29 million. A lot of drugstores"
1247253281094750209,1,"@LisPower1 @RadioFreeTom Dig deeper and you’ll probably find that Trump and Kushner shorted hydroxychloroquine stock. Plan: purchase 29 million pills, drive up the price with his daily press conferences and when it’s usage fails for Covid-19, the price will fall precipitously. They can’t be trusted."
1247253385742389248,1,"On Saturday, Trump suggested research exists that shows people with lupus don’t get the coronavirus, implying that their use of hydroxychloroquine protects them.

There is no such study."
1247257827896373250,0,I wonder if Trump told him about Hydrochloroquine !  Is Boris taking it https://t.co/x5nlbBvPHL
1247257865653350400,1,"Hydroxychloroquine is not effective for treating coronavirus, according to small trial https://t.co/42OercL6lm"
1247257882271330321,0,"hydroxychloroquine and antibiotics at any first signs (if)infected by the Novel-Chinese-Wuhan-Coronavirus. 

They understood how it (i.e., the hydroxychloroquine) operates against virual critters."
1247257949132611584,0,"Hydroxychloroquine isn’t even accessible at pharmacies. It’s manufactured out &amp; on shortage along w/ other meds he “thinks” cures the virus. &amp; even if there was enough, the patients that have been taking chloroquine for yrs to treat a chronic condition would get access to it 1st https://t.co/09N0Fc2XqL"
1247258004115898370,0,"@mitchellvii They are doing the study with a Vitamin C Placebo so #hydrochloroquine will not seem as effective as it really is.  Why?

https://t.co/jvCR7j6XpB"
1247258066892001282,2,"Soooooo, Democrats prefer there be nothing done for corona virus patients even though their dr wants to try  hydroxychloroquine. Talk about crimes..... https://t.co/10Ur2uSRuS"
1247258120595943426,0,"Doctor says he&amp;#39;s ""afraid of this week,"" as coronavirus cases rise in U.S.
Read More: https://t.co/omlR1h18SS
#coronavirus #covid-19 #drdavidagus #hydroxychloroquine #pandemic #self-isolation #unitedstatesofamerica https://t.co/PBlyrOJ6Q9"
1247258285394157568,1,"Man dies after taking chloroquine in an attempt to prevent coronavirus STORY FROM MARCH, BUT WORTH REVISITING? https://t.co/l7vFxneLXW"
1247258322643890176,1,"""Ignoring Expert Opinion, Trump Again Promotes Use of Hydroxychloroquine"" Michael Crowley, Katie Thomas and Maggie Haberman https://t.co/xaW62f2IvB"
1247258356370354181,2,"@marklevinshow Italy deaths going down since STARTED USING Hydroxychloroquine &amp; Azithromycin Combo Late March &amp; ALSO in FRANCE &amp; SPAIN due to Combo. 
Mr. Trump Order FDA &amp; CDC to Distribute COMBO to ALL COMMUNITY MDs w Dosage Guidance NOW!!
https://t.co/sG8GJTL1AB"
1247258423080529923,0,"#Hydroxychloroquine update
https://t.co/D6k0Lhc9xg https://t.co/FkKz5KdYbz"
1247258460812697601,2,@US_ArmyVeteran_ @marklevinshow Mr Boris Johnson ask your Doctor to prescribe Hydroxychloroquine and Azithromycin. ..there is no such thing as leave Coronavirus and you will recover....You NEED MEDICINE Like ANY INFECTION....Demand Hydroxychloroquine and Azithromycin To save your life!!
1247258486238359554,2,"@lutlucky @nwarikoo Got it! Thank you! I too think there  will be promising results related to Hydroxychloroquine and Azithromycin... If I got Covid-19, I’d take the med in a heartbeat!"
1247258540642885633,2,"@sineadrousse @mizjanetlewis @IngrahamAngle @WHO That team was absorbed into the CDC, as it should have been. He acted faster in Jan than all the talking heads and Pols wanted. As to Chloroquine, recent evidence shows great promise, so he was right. Hindsight is 20/20 but #TDS is for ever."
1247258578630488065,1,Trump Pushes Hydroxychloroquine as Coronavirus Cure Despite Limited Evidence https://t.co/IWCc8pfwaT
1247258616052076545,1,"Mylan's hydroxychloroquine sulfate tablets are approved by the US Food and Drug Administration (FDA) for the treatment of MALARIA, LUPUS ERYTHEMATOSUS and RHEUMATOID ARTHRITIS. Although the product is not currently approved for use in the treatment of #COVIDー19, it is listed by"
1247258670888398849,2,"Does the fake news media want to suppress a potential and viable weapon in our war against covid-19...

...so it can lay more deaths at the feet of Donald Trump and blame him for it?

Fake News is the ENEMY of the people.

#RIGGEDIT
#Hydroxychloroquine 

https://t.co/RSh4zhoNMR"
1247258691558146073,2,"@marklevinshow Italy deaths going down since STARTED USING Hydroxychloroquine &amp; Azithromycin Combo Late March &amp; ALSO in FRANCE &amp; SPAIN due to Combo. 
Mr. Trump Order FDA &amp; CDC to Distribute COMBO to ALL COMMUNITY MDs w Dosage Guidance NOW!!
https://t.co/sG8GJTL1AB"
1247258830414712845,2,Dr. Fauci cheered alternative antiviral drugs treating MERS Coronavirus in 2013 but skeptical of hydroxychloroquine use for COVID-19 in 2020 https://t.co/8kSr4DSauV
1247258892737929216,2,"So what's the deal with #FauciFraud??
35 years &amp; done nothing to prepare country for a pandemic.
Got aids #'s massively wrong.
COVID dead #'s 2.2M▶️200K▶️81K.
Won't support Chloroquine but drug was recommended in 2004 for prevention &amp; treatment of SARS-CoV infections.
FDA tested."
1247259035948072965,2,"@RepGalonski Then, you're an idiot. Hydroxychloroquine is widely acepted as an exceptional treatment for the Chinese Corona Virus.
Not to mention, the US is not a member of the ICC, so you CAN NOT make a referral. Your ignorance is astounding.
#TWGRP, #TWGRPS, #Trump2020LandslideVictory"
